paper_id,run_base,lane,terminal_status,result_status,result_category,result_reason_code,refined_status,refined_category,refined_reason_code,recommended_next_action,attempt_count,worker_infra_retry_count,worker_infra_retry_exhausted,gap_codes,worker_infra_reason_codes,lane_generated_at,lane_summary
doi__10.21203_rs.3.rs-3457760_v1,next200_10lane_20260505T152139Z,6,blocked_after_best_effort,infrastructure_codex_worker_retry_exhausted,infrastructure_retry_exhausted,codex_worker_nonzero_exit,infrastructure_retry_exhausted_worker_nonzero_exit,infrastructure_retry_exhausted,codex_worker_infra_retry_exhausted,defer_to_infrastructure_recovery_queue,1,5,True,codex_worker_nonzero_exit,codex_worker_nonzero_exit,2026-05-06T09:13:35Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane06_latest.json
doi__10.21203_rs.3.rs-3491947_v1,next200_10lane_20260505T152139Z,6,blocked_after_best_effort,infrastructure_codex_worker_retry_exhausted,infrastructure_retry_exhausted,codex_worker_nonzero_exit,infrastructure_retry_exhausted_worker_nonzero_exit,infrastructure_retry_exhausted,codex_worker_infra_retry_exhausted,defer_to_infrastructure_recovery_queue,1,5,True,codex_worker_nonzero_exit,codex_worker_nonzero_exit,2026-05-06T09:13:35Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane06_latest.json
doi__10.21203_rs.3.rs-3535234_v1,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,4,False,,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.21203_rs.3.rs-3789296_v1,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.21203_rs.3.rs-571433_v1,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.21203_rs.3.rs-578319_v1,next200_10lane_20260505T152139Z,7,blocked_after_best_effort,blocked_figure_chart_value_gap,blocked_source_gap,figure_or_chart_exact_value_unrecoverable,blocked_source_gap_figure_chart_exact_value,blocked_source_gap,figure_or_chart_exact_value_unrecoverable,retry_only_with_digitization_or_external_source,1,0,False,obtainable_only_source_gap_documented;paper_xml_not_primary_article_xml;true_research_square_supplementary_pdfs_not_local,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2144_fsoa-2022-0013,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2147_dddt.s101212,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,supplementary_s_assets_not_locally_recoverable_nonblocking,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2147_dddt.s107195,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2147_dddt.s121283,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,figure3_full_numeric_series_not_text_recoverable;no_structured_supplementary_activity_table_present,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2147_dddt.s181188,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2147_dddt.s191072,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2147_idr.s118877,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2147_idr.s165179,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,figure_s1_s2_exact_curve_points_not_tabulated,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2147_idr.s166236,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2147_idr.s195872,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,figure6_exact_cytotoxicity_threshold_values_not_text_recoverable,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2147_idr.s199473,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2147_idr.s204626,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2147_idr.s214057,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2147_idr.s218778,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2147_ijn.s139625,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2147_ijn.s155245,next200_10lane_20260505T152139Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,3,False,,,2026-05-06T03:53:39Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane07_latest.json
doi__10.2147_ijn.s180040,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,3,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.2147_ijn.s187957,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.2147_ijn.s39491,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.2147_ijn.s424932,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.2174_1381612822666161027120518,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.2174_187152010794728639,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.24272_j.issn.2095-8137.2018.062,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.24272_j.issn.2095-8137.2018.070,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.26181_13211579.v3,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.3204_pubdb-2020-00345,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.32607_20758251-2014-6-4-99-109,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.32607_20758251-2016-8-3-136-146,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.3389_fbioe.2020.00450,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.3389_fbioe.2020.552035,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.3389_fcell.2016.00039,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,exact_qcm_tem_figure_numeric_traces_not_tabulated,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.3389_fcell.2016.00086,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.3389_fchem.2017.00001,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.3389_fchem.2017.00024,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.3389_fchem.2017.00051,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.3389_fchem.2018.00309,next200_10lane_20260505T152139Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,figure_only_individual_cfu_points_not_digitized,,2026-05-06T02:06:10Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane08_latest.json
doi__10.3389_fchem.2018.00359,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,4,False,,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fchem.2018.00394,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,database_100um_cutoff_not_primary_supported,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fchem.2020.00476,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fchem.2020.616147,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fchem.2021.741290,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fchem.2022.1000765,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fchem.2022.840131,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fchem.2023.1233938,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fchem.2025.1579097,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,figure4_7_8_9_exact_bar_values_not_structured;supplementary_assets_are_html_pages_no_structured_tables,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fcimb.2018.00242,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fcimb.2018.00354,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fcimb.2019.00048,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fcimb.2019.00128,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,exact_peptide_sequence_not_in_local_primary_or_packet_sequence_rows,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fcimb.2019.00174,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fcimb.2019.00419,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fcimb.2020.00450,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fcimb.2020.552905,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fcimb.2021.752637,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,supplementary_landing_bins_no_distinct_tables;table3_antibiotic_resistance_color_boxes_not_text_recoverable,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fcimb.2022.928220,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,2,False,,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fcimb.2024.1334378,next200_10lane_20260505T152139Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,2,False,,,2026-05-06T04:18:11Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane09_latest.json
doi__10.3389_fcimb.2024.1389020,next200_10lane_20260505T152139Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,4,False,,,2026-05-06T05:52:18Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane10_latest.json
doi__10.3389_fcimb.2024.1390934,next200_10lane_20260505T152139Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T05:52:18Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane10_latest.json
doi__10.3389_fcimb.2024.1450353,next200_10lane_20260505T152139Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,,,2026-05-06T05:52:18Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next200_10lane_20260505T152139Z_lane10_latest.json
