paper_id,category,recommended_action,source_path,title,year,journal,doi,pmid,pmcid,primary_xml_count,primary_pdf_count,any_xml_count,any_pdf_count,package_file_count,supplementary_file_count,availability_level,availability_reasons
doi__10.1021_acs.jnatprod.0c01370,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acs.jnatprod.0c01370,Leveraging Peptaibol Biosynthetic Promiscuity for Next-Generation Antiplasmodial Therapeutics.,2021,J Nat Prod,10.1021/acs.jnatprod.0c01370,33565879,PMC7941592,0,0,0,0,0,1,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acs.jnatprod.1c00281,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acs.jnatprod.1c00281,Too Hot to Handle: Antibacterial Peptides Identified in Ghost Pepper,2021,J Nat Prod.,10.1021/acs.jnatprod.1c00281,34445876,PMC8600445,0,0,0,0,0,10,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acs.jnatprod.3c00536,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acs.jnatprod.3c00536,"Discovery, Characterization, and Bioactivity of the Achromonodins: Lasso Peptides Encoded by Achromobacter.",2023,J Nat Prod.,10.1021/acs.jnatprod.3c00536,37870195,PMC10949989,0,0,0,0,0,10,direct_pdf,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;o;p;e;n;a;l;e;x;_;p;d;f
doi__10.1021_acs.jnatprod.3c00939,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acs.jnatprod.3c00939,The Greater Celandine: Identification and Characterization of an Antimicrobial Peptide from Chelidonium majus.,2024,J Nat Prod.,10.1021/acs.jnatprod.3c00939,38366995,PMC10959680,0,0,0,0,0,10,direct_pdf,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;o;p;e;n;a;l;e;x;_;p;d;f
doi__10.1021_acs.jnatprod.4c00170,weak_source,recover_or_stage_primary_pdf_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acs.jnatprod.4c00170,"Discovery, Biosynthesis, and Characterization of Rodencin, a Two-Component Lanthipeptide, Harboring d-Amino Acids Introduced by the Unusual Dehydrogenase RodJA",2024,J Nat Prod.,10.1021/acs.jnatprod.4c00170,39302883,PMC11519912,1,0,2,0,1,0,fulltext_or_xml,l;o;c;a;l;_;x;m;l;;;l;o;c;a;l;_;p;a;c;k;a;g;e;;;l;o;c;a;l;_;s;u;p;p;l;e;m;e;n;t;a;r;y;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;f;u;l;l;t;e;x;t;_;s;i;g;n;a;l
doi__10.1021_acs.jnatprod.5b00540,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acs.jnatprod.5b00540,"Arthroamide, a Cyclic Depsipeptide with Quorum Sensing Inhibitory Activity from Arthrobacter sp.",2015,J Nat Prod,10.1021/acs.jnatprod.5b00540,26575343,,0,0,0,0,0,6,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acs.jnatprod.5c01216,weak_source,recover_or_stage_primary_pdf_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acs.jnatprod.5c01216,"Discovery, Isolation, and Bactericidal Activity of a Cyclotide from Spigelia anthelmia L. (Loganiaceae).",2026,J Nat Prod.,10.1021/acs.jnatprod.5c01216,41524414,PMC12836362,1,0,2,0,1,0,fulltext_or_xml,l;o;c;a;l;_;x;m;l;;;l;o;c;a;l;_;p;a;c;k;a;g;e;;;l;o;c;a;l;_;s;u;p;p;l;e;m;e;n;t;a;r;y;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;f;u;l;l;t;e;x;t;_;s;i;g;n;a;l
doi__10.1021_acs.jnatprod.7b00780,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acs.jnatprod.7b00780,"Paralithocins, Antimicrobial Peptides with Unusual Disulfide Connectivity from the Red King Crab, Paralithodes camtschaticus",2018,J Nat Prod.,10.1021/acs.jnatprod.7b00780,29338238,,0,1,0,1,0,0,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acs.jnatprod.9b01019,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acs.jnatprod.9b01019,"Pagoamide A, a Cyclic Depsipeptide Isolated from a Cultured Marine Chlorophyte, Derbesia sp., Using MS/MS-Based Molecular Networking.",2020,J Nat Prod.,10.1021/acs.jnatprod.9b01019,31916778,PMC7210564,0,0,0,0,0,10,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acs.joc.1c01858,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acs.joc.1c01858,Chemical Synthesis of a Potent Antimicrobial Peptide Murepavadin Using a Tandem Native Chemical Ligation/Desulfurization Reaction.,2021,J Org Chem,10.1021/acs.joc.1c01858,34641669,PMC8935662,0,0,0,0,0,9,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acs.joc.5b01878,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acs.joc.5b01878,"Chaxapeptin, a Lasso Peptide from Extremotolerant Streptomyces leeuwenhoekii Strain C58 from the Hyperarid Atacama Desert",2015,J Org Chem,10.1021/acs.joc.5b01878,26402731,,0,5,0,5,0,0,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acs.jproteome.3c00597,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acs.jproteome.3c00597,Identification and Characterization of CC-AMP1-like and CC-AMP2-like Peptides in Capsicum spp.,2024,Proteome Res.,10.1021/acs.jproteome.3c00597,38367000,PMC11296913,0,0,0,0,0,9,direct_pdf,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;o;p;e;n;a;l;e;x;_;p;d;f
doi__10.1021_acs.langmuir.6b03477,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acs.langmuir.6b03477,Cyclization Improves Membrane Permeation by Antimicrobial Peptoids.,2016,Langmuir,10.1021/acs.langmuir.6b03477,27793068,PMC9647730,0,3,0,3,0,0,direct_pdf,l;o;c;a;l;_;p;d;f;;;o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;f;u;l;l;t;e;x;t;_;s;i;g;n;a;l
doi__10.1021_acs.molpharmaceut.5b00113,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acs.molpharmaceut.5b00113,A 17-mer Membrane-Active MSI-78 Derivative with Improved Selectivity toward Bacterial Cells.,2015,Mol Pharm,10.1021/acs.molpharmaceut.5b00113,26066462,,0,1,0,1,0,1,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acsami.8b17808,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acsami.8b17808,"Design, Synthesis, and Nanostructure-Dependent Antibacterial Activity of Cationic Peptide Amphiphiles.",2018,ACS Appl Mater Interfaces,10.1021/acsami.8b17808,30588791,PMC7199185,0,0,0,0,0,10,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acschembio.9b00593,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acschembio.9b00593,Cell Membrane Composition Drives Selectivity and Toxicity of Designed Cyclic Helix-Loop-Helix Peptides with Cell Penetrating and Tumor Suppressor Properties.,2019,ACS Chem Biol,10.1021/acschembio.9b00593,31390185,,0,1,0,1,0,0,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acsinfecdis.1c00101,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acsinfecdis.1c00101,Short and Robust Anti-Infective Lipopeptides Engineered Based on the Minimal Antimicrobial Peptide KR12 of Human LL-37.,2021,ACS Infect Dis,10.1021/acsinfecdis.1c00101,33890759,PMC9082781,0,0,0,0,0,9,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acsinfecdis.1c00275,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acsinfecdis.1c00275,Yersinia pestis Lipopolysaccharide Remodeling Confers Resistance to a Xenopsylla cheopis Cecropin.,2021,ACS Infect Dis.,10.1021/acsinfecdis.1c00275,34319069,PMC9410339,0,0,0,0,0,9,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acsinfecdis.2c00446,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acsinfecdis.2c00446,"Cloacaenodin, an Antimicrobial Lasso Peptide with Activity against Enterobacter.",2022,ACS Infect Dis,10.1021/acsinfecdis.2c00446,36519726,PMC10038104,0,0,0,0,0,8,direct_pdf,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;o;p;e;n;a;l;e;x;_;p;d;f
doi__10.1021_acsinfecdis.3c00293,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acsinfecdis.3c00293,Enhanced Antimicrobial Screening Sensitivity Enabled the Identification of an Ultrashort Peptide KR-8 for Engineering of LL-37mini to Combat Drug-Resistant Pathogens.,2023,ACS Infect Dis,10.1021/acsinfecdis.3c00293,37812567,PMC12744307,0,0,0,0,0,10,direct_pdf,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;o;p;e;n;a;l;e;x;_;p;d;f
doi__10.1021_acsinfecdis.3c00468,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acsinfecdis.3c00468,Establishing Quantifiable Guidelines for Antimicrobial α/β-Peptide Design: A Partial Least-Squares Approach to Improve Antimicrobial Activity and Reduce Mammalian Cell Toxicity.,2023,ACS Infect Dis,10.1021/acsinfecdis.3c00468,38014670,PMC10807133,0,0,0,0,0,9,direct_pdf,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;o;p;e;n;a;l;e;x;_;p;d;f
doi__10.1021_acsinfecdis.5c01022,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acsinfecdis.5c01022,"One-Step Design of Potent and Nonhemolytic Antimicrobial Peptides by Using a Database-Guided, Nonmachine Learning Approach.",2026,ACS Infect Dis.,10.1021/acsinfecdis.5c01022,41558672,PMC12927767,0,0,0,0,0,10,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acsinfecdis.9b00217,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acsinfecdis.9b00217,Design of Next Generation Polymyxins with Lower Toxicity: The Discovery of SPR206.,2019,ACS Infect Dis,10.1021/acsinfecdis.9b00217,31525992,PMC8152168,0,0,0,0,0,10,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acsmedchemlett.1c00556,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acsmedchemlett.1c00556,Large-Scale Screening of Antifungal Peptides Based on Quantitative Structure-Activity Relationship.,2021,ACS Med Chem Lett,10.1021/acsmedchemlett.1c00556,35059128,PMC8762751,0,0,0,0,0,5,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acsmedchemlett.1c00683,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acsmedchemlett.1c00683,"Stereochemical Effects on the Antimicrobial Properties of Tetrasubstituted 2,5-Diketopiperazines.",2022,ACS Med Chem Lett,10.1021/acsmedchemlett.1c00683,35450374,PMC9014430,0,0,0,0,0,10,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acsmedchemlett.3c00093,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acsmedchemlett.3c00093,Antimicrobial Peptides Incorporating Halogenated Marine-Derived Amino Acid Substituents.,2023,ACS Med Chem Lett,10.1021/acsmedchemlett.3c00093,37312845,PMC10258904,0,0,0,0,0,7,direct_pdf,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;o;p;e;n;a;l;e;x;_;p;d;f
doi__10.1021_acsmedchemlett.3c00385,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acsmedchemlett.3c00385,Reducing Self-Assembly by Increasing Net Charge: Effect on Biological Activity of Mastoparan C.,2023,ACS Med Chem Lett.,10.1021/acsmedchemlett.3c00385,38229756,,0,0,0,0,0,2,direct_pdf,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;o;p;e;n;a;l;e;x;_;p;d;f
doi__10.1021_acsmedchemlett.7b00431,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acsmedchemlett.7b00431,"Disconnecting the Estrogen Receptor Binding Properties and Antimicrobial Properties of Parabens through 3,5-Substitution.",2017,ACS Med Chem Lett,10.1021/acsmedchemlett.7b00431,29348811,PMC5767889,0,0,0,0,0,6,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_acsomega.4c09593,weak_source,recover_or_stage_primary_pdf_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acsomega.4c09593,"Improving the Activity and Selectivity of a Scorpion-Derived Peptide, A3a, against Acinetobacter baumannii through Rational Design.",2025,ACS Omega.,10.1021/acsomega.4c09593,39959037,PMC11822712,1,0,2,0,1,0,fulltext_or_xml,l;o;c;a;l;_;x;m;l;;;l;o;c;a;l;_;p;a;c;k;a;g;e;;;l;o;c;a;l;_;s;u;p;p;l;e;m;e;n;t;a;r;y;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;f;u;l;l;t;e;x;t;_;s;i;g;n;a;l
doi__10.1021_acsomega.6b00354,weak_source,recover_or_stage_primary_pdf_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acsomega.6b00354,Lysine Scanning of Arg10-Teixobactin: Deciphering the Role of Hydrophobic and Hydrophilic Residues.,2016,ACS Omega.,10.1021/acsomega.6b00354,30023506,PMC6044708,1,0,2,0,1,0,fulltext_or_xml,l;o;c;a;l;_;x;m;l;;;l;o;c;a;l;_;p;a;c;k;a;g;e;;;l;o;c;a;l;_;s;u;p;p;l;e;m;e;n;t;a;r;y;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;f;u;l;l;t;e;x;t;_;s;i;g;n;a;l
doi__10.1021_acsptsci.0c00001,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_acsptsci.0c00001,Synthetic Antimicrobial Peptide Tuning Permits Membrane Disruption and Interpeptide Synergy.,2020,ACS Pharmacol Transl Sci,10.1021/acsptsci.0c00001,32566907,PMC7296547,0,0,0,0,0,5,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_bc060028l,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_bc060028l,Gene transfer with poly-melittin peptides.,2006,Bioconjug Chem,10.1021/bc060028l,16848415,PMC2533530,0,0,0,0,0,8,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_bi035400o,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_bi035400o,Solution structure of Alo-3: a new knottin-type antifungal peptide from the insect Acrocinus longimanus,2003,Biochemistry,10.1021/bi035400o,14661954,,0,1,0,1,0,4,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_bi047608v,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_bi047608v,Characterization and structural analyses of nonspecific lipid transfer protein 1 from mung bean.,2005,Biochemistry,10.1021/bi047608v,15823028,,0,1,0,1,0,0,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_bi052629q,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_bi052629q,Deletion of all cysteines in tachyplesin I abolishes hemolytic activity and retains antimicrobial activity and lipopolysaccharide selective binding.,2006,Biochemistry,10.1021/bi052629q,16700563,PMC2515376,0,0,0,0,0,5,fulltext_or_xml,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;f;u;l;l;t;e;x;t;_;s;i;g;n;a;l
doi__10.1021_bi700978h,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_bi700978h,Beta-sheet pore-forming peptides selected from a rational combinatorial library: mechanism of pore formation in lipid vesicles and activity in biological membranes.,2007,Biochemistry,10.1021/bi700978h,17918962,PMC2583027,0,0,0,0,0,9,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_cb900133x,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_cb900133x,Nosiheptide biosynthesis featuring a unique indole side ring formation on the characteristic thiopeptide framework.,2009,ACS Chem Biol,10.1021/cb900133x,19678698,,0,0,0,0,0,9,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_ja210569f,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_ja210569f,Anticancer β-hairpin peptides: membrane-induced folding triggers activity.,2012,J Am Chem Soc,10.1021/ja210569f,22413859,PMC3324662,0,0,0,0,0,6,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_ja305644e,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_ja305644e,Ab initio design of potent anti-MRSA peptides based on database filtering technology.,2012,J Am Chem Soc,10.1021/ja305644e,22803960,PMC3412535,0,0,0,0,0,3,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_ja409082w,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_ja409082w,Evidence for phenylalanine zipper-mediated dimerization in the X-ray crystal structure of a magainin 2 analogue.,2013,J Am Chem Soc,10.1021/ja409082w,24102563,PMC3928869,0,0,0,0,0,7,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_ja8093247,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_ja8093247,Broad-spectrum antimicrobial peptides by rational combinatorial design and high-throughput screening: the importance of interfacial activity.,2009,J Am Chem Soc,10.1021/ja8093247,19445503,PMC2935846,0,0,0,0,0,10,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_jacs.0c04376,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_jacs.0c04376,Synthetic-Bioinformatic Natural Product Antibiotics with Diverse Modes of Action.,2020,J Am Chem Soc.,10.1021/jacs.0c04376,32697091,PMC8011376,0,0,0,0,0,10,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_jacs.2c12971,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_jacs.2c12971,Discovery of Biologically Optimized Polymyxin Derivatives Facilitated by Peptide Scanning and In Situ Screening Chemistry.,2023,J Am Chem Soc,10.1021/jacs.2c12971,36708325,,0,1,0,1,0,0,direct_pdf,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;o;p;e;n;a;l;e;x;_;p;d;f
doi__10.1021_jacs.5b07206,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_jacs.5b07206,Quasiracemate Crystal Structures of Magainin 2 Derivatives Support the Functional Significance of the Phenylalanine Zipper Motif.,2015,J Am Chem Soc,10.1021/jacs.5b07206,26369301,PMC4831726,0,0,0,0,0,8,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_jacs.6b11861,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_jacs.6b11861,Antimicrobials Inspired by Nonribosomal Peptide Synthetase Gene Clusters.,2017,J Am Chem Soc,10.1021/jacs.6b11861,28055186,PMC7163397,0,0,0,0,0,9,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1021_jacs.8b11939,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_jacs.8b11939,Simulation-Guided Rational De Novo Design of a Small Pore-Forming Antimicrobial Peptide,2019,J Am Chem Soc.,10.1021/jacs.8b11939,30839209,,0,1,0,1,0,0,direct_pdf,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;o;p;e;n;a;l;e;x;_;p;d;f
doi__10.1021_jacs.8b12087,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1021_jacs.8b12087,"Cadasides, Calcium-Dependent Acidic Lipopeptides from the Soil Metagenome That Are Active against Multidrug-Resistant Bacteria.",2019,J Am Chem Soc,10.1021/jacs.8b12087,30735616,PMC6592427,0,0,0,0,0,10,fulltext_or_xml,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;f;u;l;l;t;e;x;t;_;s;i;g;n;a;l
