paper_id,category,recommended_action,source_path,title,year,journal,doi,pmid,pmcid,primary_xml_count,primary_pdf_count,any_xml_count,any_pdf_count,package_file_count,supplementary_file_count,availability_level,availability_reasons
doi__10.1039_c9cc02864a,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1039_c9cc02864a,Total synthesis and antimalarial activity of mortiamides A-D.,2019,Chem Commun (Camb),10.1039/c9cc02864a,31155628,,0,1,0,1,0,1,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1039_c9dt04545g,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1039_c9dt04545g,Metal self-assembly mimosine peptides with enhanced antimicrobial activity: towards a new generation of multitasking chelating agents.,2020,Dalton Trans,10.1039/c9dt04545g,32067003,,0,2,0,2,0,1,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1039_c9md00166b,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1039_c9md00166b,Rational design of novel amphipathic antimicrobial peptides focused on the distribution of cationic amino acid residues.,2019,Medchemcomm,10.1039/c9md00166b,31303986,PMC6590335,0,1,0,1,0,1,direct_pdf,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;o;p;e;n;a;l;e;x;_;p;d;f
doi__10.1039_d0cc08387a,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1039_d0cc08387a,Targeting SARS-CoV-2 spike protein by stapled hACE2 peptides.,2021,Chem Commun (Camb),10.1039/d0cc08387a,33651072,,0,2,0,2,0,1,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1039_d1md00091h,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1039_d1md00091h,Sulfonium-based liposome-encapsulated antibiotics deliver a synergistic antibacterial activity.,2021,RSC Med Chem,10.1039/d1md00091h,34223166,PMC8221259,0,1,0,1,0,9,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1039_d3nr05174a,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1039_d3nr05174a,Turning cationic antimicrobial peptide KR-12 into self-assembled nanobiotics with potent bacterial killing and LPS neutralizing activities.,2023,Nanoscale,10.1039/d3nr05174a,38105768,,0,2,0,2,0,1,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1039_d5dt00562k,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1039_d5dt00562k,Exploring zinc(II) ion binding and antimicrobial activity viaD-amino acid substitution and retro-inverso modifications in MUC7 peptide from human saliva.,2025,Dalton Trans,10.1039/d5dt00562k,40709366,,0,1,0,1,0,1,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1046_j.1432-1327.1998.2530452.x,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1046_j.1432-1327.1998.2530452.x,Bactericidal activity of Lys49 and Asp49 myotoxic phospholipases A2 from Bothrops asper snake venom--synthetic Lys49 myotoxin II-(115-129)-peptide identifies its bactericidal region,1998,Eur J Biochem.,10.1046/j.1432-1327.1998.2530452.x,9654096,,0,1,0,1,0,0,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1055_s-2000-9776,weak_source,recover_or_stage_primary_pdf_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1055_s-2000-9776,Antimycobacterial and antiplasmodial cyclodepsipeptides from the insect pathogenic fungus Paecilomyces tenuipes BCC 1614.,2000,Planta Med,10.1055/s-2000-9776,11199137,,1,0,1,0,0,0,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1073_pnas.0607117103,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1073_pnas.0607117103,Comparative genomics of the lactic acid bacteria.,2006,Proc Natl Acad Sci U S A,10.1073/pnas.0607117103,17030793,,0,1,0,1,0,1,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1073_pnas.2005540117,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1073_pnas.2005540117,Two distinct amphipathic peptide antibiotics with systemic efficacy.,2020,Proc Natl Acad Sci U S A,10.1073/pnas.2005540117,32723829,PMC7431008,0,1,0,1,0,5,fulltext_or_xml,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;f;u;l;l;t;e;x;t;_;s;i;g;n;a;l
doi__10.1074_jbc.m112.359067,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1074_jbc.m112.359067,"Conformational flexibility determines selectivity and antibacterial, antiplasmodial, and anticancer potency of cationic α-helical peptides.",2012,J Biol Chem,10.1074/jbc.m112.359067,22869378,PMC3464521,0,2,0,2,2,0,direct_pdf,l;o;c;a;l;_;p;d;f;;;l;o;c;a;l;_;p;a;c;k;a;g;e;;;o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;f;u;l;l;t;e;x;t;_;s;i;g;n;a;l
doi__10.1074_jbc.ra120.012627,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1074_jbc.ra120.012627,Discovery and mechanistic studies of cytotoxic cyclotides from the medicinal herb Hybanthus enneaspermus.,2020,J Biol Chem,10.1074/jbc.ra120.012627,32414842,PMC7415973,0,1,0,1,0,0,direct_pdf,l;o;c;a;l;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;f;u;l;l;t;e;x;t;_;s;i;g;n;a;l
doi__10.1080_08927014.2017.1370087,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1080_08927014.2017.1370087,KR-12-a5 is a non-cytotoxic agent with potent antimicrobial effects against oral pathogens.,2017,Biofouling,10.1080/08927014.2017.1370087,29022391,,0,1,0,1,0,0,direct_pdf,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;o;p;e;n;a;l;e;x;_;p;d;f
doi__10.1080_14786419.2019.1644636,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1080_14786419.2019.1644636,Identification and functional characterisation of Esculentin-2 HYba peptides and their C-terminally amidated analogs from the skin secretion of an endemic frog.,2019,Nat Prod Res,10.1080/14786419.2019.1644636,31328553,,0,3,0,3,0,0,direct_pdf,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;o;p;e;n;a;l;e;x;_;p;d;f
doi__10.1080_22221751.2020.1770631,weak_source,recover_or_stage_primary_pdf_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1080_22221751.2020.1770631,Structural basis of HCoV-19 fusion core and an effective inhibition peptide against virus entry.,2020,Emerg Microbes Infect,10.1080/22221751.2020.1770631,32482145,,1,0,1,0,0,0,direct_pdf,l;o;c;a;l;_;x;m;l;;;o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1084_jem.166.4.1186,weak_source,recover_or_stage_primary_pdf_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1084_jem.166.4.1186,cDNA cloning of gamma-thionin from Nicotiana excelsior (Accession No. AB005266) (PGR97-131),1987,Plant Physiol,10.1084/jem.166.4.1186,3655657,PMC2188717,1,0,1,0,0,0,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;f;u;l;l;t;e;x;t;_;s;i;g;n;a;l
doi__10.1089_vim.2009.0005,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1089_vim.2009.0005,Antimicrobial host defense peptides in an arteriviral infection: differential peptide expression and virus inactivation.,2009,Viral Immunol.,10.1089/vim.2009.0005,19594394,,0,2,0,2,0,2,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1093_abbs_36.4.297,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1093_abbs_36.4.297,Purification of a novel antibacterial short peptide in earthworm Eisenia foetida.,2004,Acta Biochim Biophys Sin (Shanghai),10.1093/abbs/36.4.297,15253156,,0,1,0,1,0,2,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1093_abbs_gmaa043,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1093_abbs_gmaa043,Cu2+ reduces hemolytic activity of the antimicrobial peptide HMPI and enhances its trypsin resistance.,2020,Acta Biochim Biophys Sin (Shanghai),10.1093/abbs/gmaa043,32369105,,0,1,0,1,0,2,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1093_abbs_gmx023,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1093_abbs_gmx023,Molecular cloning and characterization of antimicrobial peptides from skin of Hylarana guentheri.,2017,Acta Biochim Biophys Sin (Shanghai).,10.1093/abbs/gmx023,28338958,,0,1,0,1,0,2,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1093_abbs_gmx032,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1093_abbs_gmx032,Identification and functional analyses of novel antioxidant peptides and antimicrobial peptides from skin secretions of four East Asian frog species.,2017,Acta Biochim Biophys Sin (Shanghai),10.1093/abbs/gmx032,28402481,,0,1,0,1,0,2,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1093_abbs_gmx091,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1093_abbs_gmx091,D-amino acid substitution enhances the stability of antimicrobial peptide polybia-CP.,2017,Acta Biochim Biophys Sin (Shanghai),10.1093/abbs/gmx091,28981608,,0,1,0,1,0,2,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1093_abbs_gmz128,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1093_abbs_gmz128,In vitro leishmanicidal activity of antimicrobial peptide KDEL against Leishmania tarentolae.,2019,Acta Biochim Biophys Sin (Shanghai),10.1093/abbs/gmz128,31761925,,0,1,0,1,0,2,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1093_embo-reports_kvd073,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1093_embo-reports_kvd073,The Drosophila caspase Dredd is required to resist Gram-negative bacterial infection.,2000,,10.1093/embo-reports/kvd073,11269502,,0,1,0,1,0,0,direct_pdf,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;o;p;e;n;a;l;e;x;_;p;d;f
doi__10.1093_jimb_kuaf028,weak_source,recover_or_stage_primary_pdf_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1093_jimb_kuaf028,Characterization of S-glycosylated glycocins containing three disulfides.,2024,J Ind Microbiol Biotechnol.,10.1093/jimb/kuaf028,40920454,PMC12457901,1,0,1,0,0,0,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;f;u;l;l;t;e;x;t;_;s;i;g;n;a;l
doi__10.1094_mpmi-4-324,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1094_mpmi-4-324,The Fusarium solani-induced expression of a pea gene family encoding high cysteine content proteins.,1991,Mol Plant Microbe Interact,10.1094/mpmi-4-324,1799696,,0,1,0,1,0,0,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1094_mpmi-8-0424,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1094_mpmi-8-0424,Characterization and localization of new antifungal cysteine-rich proteins from Beta vulgaris.,1995,Mol Plant Microbe Interact,10.1094/mpmi-8-0424,7655063,,0,1,0,1,0,0,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1094_mpmi-8-0792,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1094_mpmi-8-0792,Synthetic antimicrobial peptide design,1995,Mol Plant Microbe Interact.,10.1094/mpmi-8-0792,7579625,,0,1,0,1,0,0,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1096_fj.01-0736fje,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1096_fj.01-0736fje,Cathepsin D produces antimicrobial peptide parasin I from histone H2A in the skin mucosa of fish.,2002,FASEB J,10.1096/fj.01-0736fje,11821259,,0,1,0,1,0,0,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1097_00002030-199302000-00010,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1097_00002030-199302000-00010,ELEVATED PLASMA-LEVELS OFÂ VASOACTIVE-INTESTINAL-PEPTIDEÂ IN AIDS PATIENTS WITH REFRACTORY IDIOPATHIC DIARRHEA - EFFECTS OF TREATMENT WITH OCTREOTIDE,1993,,10.1097/00002030-199302000-00010,8466684,,0,1,0,1,0,3,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1097_00005373-199904000-00018,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1097_00005373-199904000-00018,results of a multicenter phase II clinical trial,1999,Bactericidal/permeability increasing protein(rBPI-21) in patients with hemorrhage due to trauma: results of a multicenter phase II clinical trial. Trauma,10.1097/00005373-199904000-00018,10217232,,0,1,0,1,0,5,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1097_01.ta.0000047047.79701.6d,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1097_01.ta.0000047047.79701.6d,Treatment of infected wounds with the antimicrobial peptide D2A21,2003,JOURNAL OF TRAUMA-INJURY INFECTION AND CRITICAL CARE,10.1097/01.ta.0000047047.79701.6d,12707542,,0,1,0,1,0,4,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1097_cad.0000000000000111,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1097_cad.0000000000000111,Anticancer activity of tuftsin-derived T peptide in postoperative residual tumors,2014,Anticancer Drugs,10.1097/cad.0000000000000111,24714081,,0,1,0,1,0,5,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1097_shk.0b013e31817fd62a,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1097_shk.0b013e31817fd62a,Synthetic oligopeptides related to the b-subunit of human chorionic gonadotropin attenuate inflammation and liver damage after (trauma) hemorrhagic shock and resuscitation,2009,Shock,10.1097/shk.0b013e31817fd62a,18654091,,0,1,0,1,0,3,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1097_ta.0000000000003183,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1097_ta.0000000000003183,Analysis of the AB103 Clinical Composite Endpoint Study in Necrotizing Soft Tissue Infections trial and a retrospective claims database-linked chart study,2021,,10.1097/ta.0000000000003183,33797490,,0,1,0,1,0,5,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1098_rspb.2012.2113,weak_source,recover_or_stage_primary_pdf_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1098_rspb.2012.2113,Expansion of the antimicrobial peptide repertoire in the invasive ladybird Harmonia axyridis.,2012,Proc Biol Sci.,10.1098/rspb.2012.2113,23173204,PMC3574431,1,0,2,0,1,0,direct_pdf,l;o;c;a;l;_;x;m;l;;;l;o;c;a;l;_;p;a;c;k;a;g;e;;;l;o;c;a;l;_;s;u;p;p;l;e;m;e;n;t;a;r;y;;;o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;f;u;l;l;t;e;x;t;_;s;i;g;n;a;l
doi__10.1099_mgen.0.000134,weak_source,recover_or_stage_primary_pdf_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1099_mgen.0.000134,"Genome-guided identification of novel head-to-tail cyclized antimicrobial peptides, exemplified by the discovery of pumilarin.",2017,Microb Genom.,10.1099/mgen.0.000134,29177092,PMC5695211,1,0,2,0,1,9,fulltext_or_xml,l;o;c;a;l;_;x;m;l;;;l;o;c;a;l;_;p;a;c;k;a;g;e;;;l;o;c;a;l;_;s;u;p;p;l;e;m;e;n;t;a;r;y;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;f;u;l;l;t;e;x;t;_;s;i;g;n;a;l
doi__10.1099_vir.0.80051-0,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1099_vir.0.80051-0,A synthetic peptide from a heptad repeat region of herpesvirus glycoprotein B inhibits virus replication.,2004,J Gen Virol,10.1099/vir.0.80051-0,15269351,,0,1,0,1,0,0,direct_pdf,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;o;p;e;n;a;l;e;x;_;p;d;f
doi__10.1101_gr.1293003,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1101_gr.1293003,a bioinformatics assessment.,2003,Genome Res,10.1101/gr.1293003,12975309,,0,3,0,3,0,2,direct_pdf,l;o;c;a;l;_;p;d;f;;;o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1101_gr.1515604,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1101_gr.1515604,a combined approach to evaluate and improve Arabidopsis genome annotation.,2004,Genome Res,10.1101/gr.1515604,14993207,,0,3,0,3,0,2,direct_pdf,l;o;c;a;l;_;p;d;f;;;o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1101_gr.1946304,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1101_gr.1946304,A genomic analysis of rat proteases and protease inhibitors.,2004,Genome Res,10.1101/gr.1946304,15060002,,0,3,0,3,0,2,direct_pdf,l;o;c;a;l;_;p;d;f;;;o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1101_gr.223902,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1101_gr.223902,The genome of M. acetivorans reveals extensive metabolic and physiological diversity.,2002,Genome Res,10.1101/gr.223902,11932238,,0,2,0,2,0,0,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1101_gr.2596504,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1101_gr.2596504,the Mammalian Gene Collection (MGC).,2004,Genome Res,10.1101/gr.2596504,15489334,,0,2,0,2,0,2,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1101_gr.3003105,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1101_gr.3003105,Complete genome sequence of the hyperthermophilic archaeon Thermococcus kodakaraensis KOD1 and comparison with Pyrococcus genomes.,2005,Genome Res,10.1101/gr.3003105,15710748,,0,3,0,3,0,2,direct_pdf,l;o;c;a;l;_;p;d;f;;;o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1101_gr.3869505,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1101_gr.3869505,"Sequence, annotation, and analysis of synteny between rice chromosome 3 and diverged grass species.",2005,Genome Res,10.1101/gr.3869505,16109971,,0,2,0,2,0,2,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1101_gr.5798407,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1101_gr.5798407,Genome characteristics of facultatively symbiotic Frankia sp. strains reflect host range and host plant biogeography.,2006,Genome Res,10.1101/gr.5798407,17151343,,0,2,0,2,0,1,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1101_gr.6004607,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1101_gr.6004607,Comparative sequence analyses reveal rapid and divergent evolutionary changes of the WFDC locus in the primate lineage.,2007,Genome Res,10.1101/gr.6004607,17267810,,0,3,0,3,0,2,direct_pdf,l;o;c;a;l;_;p;d;f;;;o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1101_gr.7149808,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1101_gr.7149808,Defensins and the convergent evolution of platypus and reptile venom genes.,2008,Genome Res,10.1101/gr.7149808,18463304,,0,2,0,2,0,5,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1107_s1744309106005963,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1107_s1744309106005963,"Purification, crystallization and preliminary X-ray structuralstudies of a 7.2 kDa cytotoxin isolated from the venom of Daboiarusselli russelli of the Viperidae family.",2006,Acta Crystallogr. F 62:292-294,10.1107/s1744309106005963,16511326,,0,1,0,1,0,3,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1107_s1744309110052607,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1107_s1744309110052607,Crystal structure of small protein crambin at 0.48Å resolution.,2011,Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/s1744309110052607,21505232,,0,1,0,1,0,3,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1111_j.1432-1033.1995.tb20600.x,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1111_j.1432-1033.1995.tb20600.x,Elucidation of the primary structure of the lantibiotic epilancin K7 from Staphylococcus epidermidis K7. Cloning and characterisation of the epilancin-K7-encoding gene and NMR analysis of mature epilancin K7.,1995,Eur J Biochem,10.1111/j.1432-1033.1995.tb20600.x,7607233,,0,1,0,1,0,2,direct_pdf,o;p;e;n;a;l;e;x;_;p;d;f;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1128_aac.00765-09,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1128_aac.00765-09,In vivo activities of recombinant divercin V41 and its structural variants against Listeria monocytogenes.,2009,Antimicrob Agents Chemother,10.1128/aac.00765-09,19841145,PMC2798489,0,1,0,1,0,4,fulltext_or_xml,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;f;u;l;l;t;e;x;t;_;s;i;g;n;a;l
doi__10.1128_aac.01515-10,weak_source,recover_or_stage_primary_xml_then_build_material_packet,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1128_aac.01515-10,Structure-activity studies and therapeutic potential of host defense peptides of human thrombin.,2011,Antimicrob Agents Chemother.,10.1128/aac.01515-10,21402837,,0,1,0,1,0,1,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
